Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
182363,2020-03-12T01:49:33+00:00,👇🏾👇🏾 We have to be in a movie! #coronavirus https://t.co/LewHGRz1uv,1237918621948657664,Shannon Clash,0,0,0,0,"Chicago, IL",['coronavirus'],1076,1490,0,👇🏾👇🏾 movie coronavirus,👇🏾👇🏾 we hav to be in a movi coronaviru,"['backhand_index_pointing_down_medium-dark_skin_tone', 'backhand_index_pointing_down_medium-dark_skin_tone']"
378042,2020-03-24T19:35:13+00:00,"I tried to join everyone in Chicago singing “Livin’ On A Prayer”, but when I opened my window, all that came out was “I’m mad as hell, and I’m not gonna take it anymore!” @ Chicago, Illinois https://t.co/giarwAwDlS",1242535460439719938,Marc Wellin,0,0,0,0,"Chicago, IL",,93,93,0,tried join everyone chicago singing “ livin ’ prayer ” opened window came “ ’ mad hell ’ gon na take anymore ” chicago illinois,i tried to join everyon in chicago sing “ livin ’ on a prayer ” but when i opened my window all that cam out was “ i ’ m mad as hell and i ’ m not gon na tak it anymor ” chicago illinoi,[]
347498,2020-03-22T17:16:10+00:00,@SoumayaAmar Gracias 🙏🏼 igualmente ustedes por fa . Acá ya tenemos 2 semanas encerrados .. vamos por mas unas 👨‍👩‍👧‍👧🙏🏼,1241775692003639299,Juju de Oliveira Bornstein,0,0,1,0,"Chicago, IL",,4043,780,0,soumayaamar gracias 🙏🏼 igualmente ustedes por fa acá ya tenemos 2 semanas encerrados vamos por mas unas 👨‍👩‍👧‍👧🙏🏼,soumayaamar gracia 🙏🏼 igualment ustede por fa acá ya tenemo 2 semana encerrado vamo por mas una 👨‍👩‍👧‍👧🙏🏼,"['folded_hands_medium-light_skin_tone', 'family_man_woman_girl_girl', 'folded_hands_medium-light_skin_tone']"
415720,2020-03-26T15:53:04+00:00,@Dzikhead @sweetpipes1 @chicagosmayor Actually closing LSD makes sense since there’s plenty of alternate car routes and it would ease the congestion on the lake shore path.,1243204329332506624,I ❤️ Chicago,1,0,3,0,"Chicago, IL",,555,1154,0,dzikhead sweetpipes1 chicagosmayor actually closing lsd makes sense since ’ plenty alternate car routes would ease congestion lake shore path,dzikhead sweetpipes1 chicagosmayor actually clos lsd make sens sinc ther ’ s plenty of alternat car route and it would eas the congestion on the lak shor path,[]
147979,2020-03-11T23:41:54+00:00,@JoeMcBride419 He said older males that were smokers in China had 50% mortality rate,1237886496490676224,Ben,0,0,0,0,"Chicago, IL",,804,710,0,joemcbride419 said older males smokers china 50 mortality rate,joemcbride419 he said older male that wer smoker in china had 50 mortality rat,[]
368349,2020-03-23T07:05:05+00:00,damn. big sad face,1241984296761556993,certified uppercase p,0,0,0,0,"Chicago, IL",,1093,726,0,damn big sad face,damn big sad fac,[]
344518,2020-03-22T20:10:13+00:00,"trimmed my own beard for the first time in years (?!) and it’s rouuuuugh, patchy as hell so thank the baby cheeses that no one will see it in person 🤣 #socialdistancing",1241819493673959424,Nelson Aod Rodriguez,0,0,1,0,"Chicago, IL",['socialdistancing'],390,665,0,trimmed beard first time years ’ rouuuuugh patchy hell thank baby cheeses one see person 🤣 socialdistancing,trimmed my own beard for the first tim in year and it ’ s rouuuuugh patchy as hell so thank the baby cheese that no one will see it in person 🤣 socialdistanc,['rolling_on_the_floor_laughing']
390275,2020-03-24T00:10:07+00:00,3429 North Troy Street https://t.co/yYRov3gmZd,1242242250874261504,every lot chicago,0,0,0,0,"Chicago, IL",,4882,4,0,3429 north troy street,3429 north troy street,[]
68330,2020-03-05T07:02:58+00:00,@KingCreamz Didn’t you block me? And it’s a fact. I’m from Chicago I’m not gon beef behind my phone. I’m abt it in real life. I’ll never see u in person so this convo is over ✌🏾,1235460780914589697,IT’S_PENNYWISE🎈,0,0,0,0,"Chicago, IL",,950,2443,0,kingcreamz ’ block ’ fact ’ chicago ’ gon beef behind phone ’ abt real life ’ never see u person convo ✌🏾,kingcreamz didn ’ t you block me and it ’ s a fact i ’ m from chicago i ’ m not gon beef behind my phon i ’ m abt it in real lif i ’ ll never see u in person so thi convo is over ✌🏾,['victory_hand_medium-dark_skin_tone']
283909,2020-03-18T03:00:29+00:00,"You've got big dreams? You want fame? Well, fame costs. And right here is where you start paying: in sweat! https://t.co/LflcAWk80f",1240110801832337408,Vinegar Mike,0,0,4,0,"Chicago, IL",,823,1697,0,youve got big dreams want fame well fame costs right start paying sweat,youv got big dream you want fam well fam cost and right her is wher you start pay in sweat,[]
251191,2020-03-17T23:44:39+00:00,@CallMe_Kdot_ 👀👀,1240061518793846784,"Ceaux Co, No Chanel",1,0,0,0,"Chicago, IL",,335,510,0,callmekdot 👀👀,callmekdot 👀👀,"['eyes', 'eyes']"
91697,2020-03-07T21:30:29+00:00,"I was hoping to be a fake news, but it is not... wtf https://t.co/svNDUc5Z8a",1236403874942128128,Silvia Vannutelli,1,0,8,0,"Chicago, IL",,3174,3776,0,hoping fake news wtf,i was hop to be a fak new but it is not wtf,[]
185613,2020-03-13T23:05:08+00:00,Ima pray for us people that work at grocery stores cause we ain’t never closing bro lmao,1238602019667148803,lillz,1,0,2,0,"Chicago, IL",,749,982,0,ima pray us people work grocery stores cause ’ never closing bro lmao,ima pray for us peopl that work at grocery store caus we ain ’ t never clos bro lmao,[]
435044,2020-03-27T12:25:38+00:00,Crudo y haciendo nada más que tragando y mirando películas. -Bae https://t.co/GwXqu4e4Rl,1243514517050490881,Keek 🏳️‍🌈,0,0,0,0,"Chicago, IL",,206,383,0,crudo haciendo nada más que tragando mirando películas bae,crudo y haciendo nada más que tragando y mirando película bae,[]
