,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy
958,2020-03-01T22:56:08+00:00,Autumn de Wilde is one of my favourite photographers and Anya Taylor-Joy is an incredible actress. i’m super excited for this to start,1234251100364124167,Dahlia,3,0,16,0,"Chicago, IL",,18575,3464,1
2810,2020-03-01T20:28:09+00:00,"This was my loot from the con. Tried to find the Cayde-6 one. Was a joy to meet my college buddy @aleroart, my Destiny homies @niiightstalker, and @DaveARodriguez! Also @Bungie and @A_dmg04 check out @adulture for her amazing Osiris/Saint-14 works! https://t.co/4iKVLk5a2E",1234213859717718017,| REZO | chibithûn,0,0,7,0,"Chicago, IL",,3556,2673,1
3284,2020-03-01T19:55:18+00:00,"@Mary_Js_ART @JoeBiden Mary,

ThanQ 4 sharing ur #Journey2JOE.

After all u've survived, I hope ur n a time+place of peace+joy now.

--Raj
👋🏾🐝😎🍀💙🇺🇸",1234205594766188545,Raj 🦅 #DemCast 🗽 Balasubramanian 🥁,0,1,0,0,"Chicago, IL",['Journey2JOE'],9547,5369,1
5352,2020-03-01T17:27:06+00:00,Tomorrow is never promised. But puke on the sidewalk outside of Joy District every Saturday and Sunday morning is.,1234168296032702464,QuisHines10,1,1,1,0,"Chicago, IL",,653,611,1
6884,2020-03-01T15:34:47+00:00,"When people love each other, the very angels leave heaven to visit their home and sing for joy. - Brahman proverb via @TaroGold",1234140033667432450,TOB,0,0,0,0,"Chicago, IL",,151,2624,1
7030,2020-03-01T15:24:43+00:00,"Breakfast date with my favorite little dude 💗 aka daddy Jr.
•
•
• PS- it’s a new day of a new month. I believing in favor, abundance and pure child-like joy in the days ahead. Know, if you are reading this... YOU ARE… https://t.co/DqQ8saBFd0",1234137497229123585,Whitney Reynolds,0,0,3,0,"Chicago, IL",,4652,3188,1
8252,2020-03-01T13:11:26+00:00,"Wow. The joy of watching David Byrne doing “Once In A Lifetime” at 67 years old on #snl. Beautiful, just beautiful.",1234103958341390338,Phil Lueck,2,2,21,0,"Chicago, IL",['snl'],432,1569,1
8456,2020-03-01T12:15:38+00:00,I cannot say enough wonderful things about @Eddie_197!! This just goes to show you what a great person he is. Thank you for bringing joy to the guests at #T2079. You’re one of a kind. @K2Virgilio @laurcountryman @tonypena  #worksomewhereyoulove https://t.co/cNFwpVgqlk,1234089913823481856,Chad Feltrin - Visual Merchandiser/Designer,0,3,5,0,"Chicago, IL","['T2079', 'worksomewhereyoulove']",368,570,1
9153,2020-03-01T07:48:20+00:00,"@usafss74 @Kiaz19 @sie2sienna I understand how you feel, but I feel the joy they bring you while he or she is here, far outweighs the day you have to part with them.",1234022644963594240,Big Kev,0,0,0,0,"Chicago, IL",,994,1525,1
10638,2020-03-01T04:47:08+00:00,"OK, it’s just me, spreading joy to the world one tweet at a time. https://t.co/FEnm7sQF1l",1233977047149633536,Wookiee Boogie,0,0,3,0,"Chicago, IL",,1334,2609,1
11745,2020-03-01T03:28:05+00:00,"These mild after sunset shades over the lake horizon always bring joy ... well thai solid ice must melt soon :) 
#Chicago #Belmont #Harbor #BelmontHarbor #Eveing #Sunset #BlueSkies #LakeMichigan #CalmWater… https://t.co/LxtWvXo7v8",1233957153259520000,Ahsan ツ,0,0,0,0,"Chicago, IL","['Chicago', 'Belmont', 'Harbor', 'BelmontHarbor', 'Eveing', 'Sunset', 'BlueSkies', 'LakeMichigan', 'CalmWater']",455,547,1
11843,2020-03-01T03:18:47+00:00,#leapyear #thoseropeskillz #jumprope #f45teamtraining #functionaltraining #hiit #tag #getit f45_training_lincolnparknorth #jumpingforjoy #questleapyear leaping into all the fun and ready to jump for joy!!! Tomorrow I… https://t.co/RaC8OoQCPB,1233954810975535104,Donna Walker,0,1,2,0,"Chicago, IL","['leapyear', 'thoseropeskillz', 'jumprope', 'f45teamtraining', 'functionaltraining', 'hiit', 'tag', 'getit', 'jumpingforjoy', 'questleapyear']",159,473,1
13846,2020-03-01T01:16:02+00:00,"GET RAW THIS PURIM! Partnering with Chicago Raw on the menu, we bring you Raw Joy this Purim. Generate super rational joy for the whole year! 
With Music, tremendous Purim Feast, Costumes and raffles and the Magic of… https://t.co/ComkJmxP1u",1233923920425865216,Chabad of Downtown,0,0,0,0,"Chicago, IL",,556,291,1
13863,2020-03-01T01:14:54+00:00,Pure joy. ❤️ #NieceFest2020 @ The Godfrey Hotel https://t.co/Hb7k2TzSXZ,1233923635443748865,Misanthropista ✊🏼🌊,0,0,1,0,"Chicago, IL",['NieceFest2020'],803,1645,1
15980,2020-03-02T22:42:21+00:00,@galambagosislnd that brings me joy! humanity is good!!!!!,1234610020320452609,pay10,0,0,0,0,"Chicago, IL",,23,52,1
19008,2020-03-02T18:30:47+00:00,This pic need deodorant x shea butter x Dr. Joy DeGruy’s book “Post Traumatic Slave Syndrome” 💁🏿‍♂️ https://t.co/2TdkxJtBA7,1234546713521684480,ᒪ ᗩ S S ᗩ ᓰ,2,0,3,0,"Chicago, IL",,593,197,1
19070,2020-03-02T18:25:04+00:00,"Journal spread for week 8 of #wanderlust2020 ""joy"". Its fun to go step by step and see how different everyone interprets the prompts. @ The Collage Cafe https://t.co/kInLONv6qv",1234545274523136001,The Collage Cafe,0,0,0,0,"Evanston, IL",['wanderlust2020'],313,444,1
19882,2020-03-02T17:11:55+00:00,"And that’s the cherry on the cake of a great weekend - always just joy to connect with my Chi-Fam. Good times in the city with Pat &amp; Jackie 🇺🇸 ❤️🇮🇪 Time to hit the skies again ✈️ 
•
•
#chicago #oldfriends #grateful @… https://t.co/DKLgZLRxen",1234526864917569536,Diarmaid Murtagh,0,0,3,0,"Chicago, IL","['chicago', 'oldfriends', 'grateful']",2161,944,1
20441,2020-03-02T16:27:06+00:00,"smells like you. 

thanks for getting my pride and joy @flrlgrn https://t.co/8BYcZ0kNbf",1234515585293332481,ursula jones,0,2,68,0,Wild Wind Tattoo,,7640,891,1
23417,2020-03-02T06:35:49+00:00,Heart Bones at the Bottle. An hour of absolute joy. @ Empty Bottle https://t.co/jCEYC8WpM2,1234366785752793093,Geraldo Ribera,0,0,2,0,"Chicago, IL",,548,1577,1
23555,2020-03-02T06:11:36+00:00,This brought me joy. https://t.co/XpssGEP8dH,1234360688337969152,Harish I. Patel,0,0,0,0,"Chicago, IL",,2724,5002,1
23877,2020-03-02T05:23:13+00:00,@MajorPhilebrity I needed this type of joy tonight lol,1234348515989622784,Keith D. Garcia,0,0,0,0,"Chicago, IL",,1609,2392,1
25414,2020-03-02T03:07:24+00:00,Thank you so much to the cast of #CriticalRole for being so wonderful! Shaking the hands and smiling with your hero’s can breath new life into you. Too much joy to say for one picture ❤️ https://t.co/Tmi0nsNroj,1234314335394111489,sky,0,0,1,0,"Chicago, IL",['CriticalRole'],28,149,1
26678,2020-03-02T01:35:12+00:00,Comparison kills the joy of everything. It's also like stabbing yourself in the back. All you end up doing is building up your insecurites and drowning yourself in self doubt. I fall short of doing this sometime… https://t.co/x6gFdl25je,1234291133590667265,BIG CASSO,0,0,0,0,"Chicago, IL",,40,126,1
27733,2020-03-02T00:20:28+00:00,@iloveblink182 Omg he had a meet and greet thing at joy district 🤍,1234272323743686661,Allie Kantorr🐞🎃👻,0,0,0,0,"Chicago, IL",,215,237,1
27953,2020-03-02T00:06:07+00:00,Toï-toï-toï to my amazing FLOOR SHOW family on tonight’s closing performance of our premiere run @chopintheatre. It’s been such a joy to work with these outstanding artists and technicians. #FLOORSHOW https://t.co/bXQqGDfwKA,1234268712376688642,Zachary Whittenburg,1,1,8,0,Chopin Theatre,['FLOORSHOW'],2338,1758,1
28279,2020-03-03T23:43:01+00:00,@samjcharles @rhodes_dawn Mounds and Almond Joy are actually great. You’re both crazy.,1234987675259506689,Jeremy Gorner,2,0,7,0,"Chicago, IL",,7948,3940,1
28317,2020-03-03T23:40:44+00:00,"Everyone that worked hard today for our movement; that voted for Bernie, thank you. #NotMeUs will prevail, b/c it is all about love &amp; compassion, things neither major party have in mind. We will transform this country; justice, peace, &amp; joy will be our outcomes. Let’s win! https://t.co/k29LqT9CGr",1234987101545881600,Matty Zaradich,0,0,12,0,"Chicago, IL",['NotMeUs'],2768,2099,1
29609,2020-03-03T22:12:25+00:00,@MargaretLovell It was a joy voting for her twice in 16!,1234964876424077318,NewDemocrat4Life,1,0,0,0,"Chicago, IL",,15788,1998,1
30359,2020-03-03T21:03:39+00:00,"GET RAW THIS PURIM! Partnering with Chicago Raw on the menu, we bring you Raw Joy this Purim. Generate super rational joy for the whole year! 
With Music, tremendous Purim Feast, Costumes and raffles and the Magic… https://t.co/PYuCXHQ6IY",1234947570633494528,Chabad of Downtown,0,1,1,0,"Chicago, IL",,556,291,1
31568,2020-03-03T19:27:28+00:00,"Folks you see on AM JOY holding round tables... Brand building.

Maybe Jason Elie and Tiffany will have their own tv show in season  5-8 of Donald dumbass from 21-25. https://t.co/HXSHaNLedT",1234923364449476614,NewDemocrat4Life,1,0,3,0,"Chicago, IL",,15788,1998,1
34725,2020-03-03T15:16:41+00:00,"LIVE from #politicoenvironment ~ Frontera’s goal was always to bring the farmer and the cook together. The closer any cook is to the source of their food, the better the food will be and the more joy it will bring us [all]. -@Rick_Bayless @FronteraFoods @politico https://t.co/Q7th9rhNEq",1234860254615232512,S2G Ventures,0,0,0,0,"Chicago, IL",['politicoenvironment'],3744,795,1
35962,2020-03-03T13:31:13+00:00,"Journal spread. Just joy. So many things being unpacked on these pages. ♡
  .... @ The Collage Cafe https://t.co/y1D4sVJkHf",1234833711465717763,The Collage Cafe,0,0,0,0,"Evanston, IL",,313,444,1
36712,2020-03-03T10:38:49+00:00,"@DNPthree @RangerMJP You are pure entertainment DNP3! Every time you laugh at yourself or at something that happens in Marbles or GTA V, I get a huge smile on my face too! Keep up the good work of bringing joy to others (*but but but DNP3* *you actin' different*) 💙",1234790325119524865,ATeacherPlays | #AIR22 + CLUsader,0,0,0,0,"Chicago, IL",,1496,1815,1
37393,2020-03-03T05:48:22+00:00,Spreading Positivity 💗 #happiness #happy #life #smile #motivation #photography #like #joy  #nature #photooftheday #picoftheday #positivevibes #fun  #follow #goodvibes #selflove #snapchat #LikeForLikes https://t.co/ZRa3n5k6yx,1234717232665649155,Elizeth 🦋,0,0,2,0,"Chicago, IL","['happiness', 'happy', 'life', 'smile', 'motivation', 'photography', 'like', 'joy', 'nature', 'photooftheday', 'picoftheday', 'positivevibes', 'fun', 'follow', 'goodvibes', 'selflove', 'snapchat', 'LikeForLikes']",84,96,1
38518,2020-03-03T03:58:52+00:00,"Me: Mom, please vote for @BernieSanders tomorrow!
My mom: I voted for him already last week by mail.
Me: *cries out of joy. This is the first presidential election my formerly undocumented parents and myself are finally able to vote in!*#BernMyParents #TioBernie #BernieEsMiGallo",1234689675547283456,"Monica Garcia Norlander, MPH, MLIS, MA",0,1,9,0,"Oak Park, IL","['BernMyParents', 'TioBernie', 'BernieEsMiGallo']",1019,2688,1
38655,2020-03-03T03:49:18+00:00,I swear I should be a travel agent 😒 the freaking joy I get from planning trips and finding deals is insane,1234687268591407109,Kylie McGivney,3,0,3,0,"Willow Springs, IL",,267,641,1
40077,2020-03-03T02:20:52+00:00,@81nayka Yup. That’s how it goes 🤦‍♂️. Wait till you get the joy of bifocals,1234665010795671553,Douglas Hammer,0,0,0,0,"Oak Park, IL",,711,4998,1
43881,2020-03-04T21:58:26+00:00,@_michaelbrooks Happy happy joy joy,1235323744522055680,Jeni Cohen,0,0,0,0,"Chicago, IL",,594,913,1
46124,2020-03-04T19:09:11+00:00,@ThatBoyCallito he was doing a meet and greet at joy district before the show 😭😭 I found out about it soo last minute before I went to bed Friday night/sat morn technically lol. Someone posted it on the comments of an edm Chicago page 😭😭 bless their soul,1235281150035324929,Allie Kantorr🐞🎃👻,1,0,1,0,"Chicago, IL",,215,237,1
46315,2020-03-04T18:54:27+00:00,"@therachelkelly Lol yes, but that’s the joy of working at a desk with multiple monitors",1235277444271280133,You Want Gritty Gritty?,0,0,0,0,"Chicago, IL",,358,2492,1
48180,2020-03-04T16:44:01+00:00,"She got a bath breaking the 60+ days of no bath saga. Sorry no rubber duckie for Jupiter 2... The joy of living in Chicago in the winter and the salt just builds up. But now, No salt and No dirt, she looks amazing.… https://t.co/MlMXkNwaKP",1235244617362288640,Rae,0,0,0,0,"Chicago, IL",,391,1071,1
48451,2020-03-04T16:23:41+00:00,If Betsy wins I’ll cry enough tears of joy to cancel out the week’s worth of nonstop sobbing spawned by The Incident in November 2016 and fall into a deep appreciation coma for at least four years where my stress and energy can go into something more meaningful than raw fear! https://t.co/2nibymXeBi,1235239499984183296,katie løuisa 🌈✨💖,1,0,3,0,"Chicago, IL",,201,322,1
48800,2020-03-04T16:01:39+00:00,"Truly infinite expressions of the Imagination, creativity, Beauty, Joy we are! EnJoy BEING Present! 💜

#WednesdayWisdom 
#artofliving
#pureesperanza 🌎💫 https://t.co/Qin3ihHg60",1235233954841735170,"PureEsperanza, NFP",1,0,4,0,"Chicago, IL","['WednesdayWisdom', 'artofliving', 'pureesperanza']",2782,2459,1
49247,2020-03-04T15:33:16+00:00,"Me: Squeals with joy when Childish Gambino’s Redbone pops on the radio on the way to day care 
My 4 y/o: Mommy, is this your favorite? It’s my favorite, too! #winning #momsohard #redbone #BalancingOutThePhish 
@donaldglover @jbreymaier",1235226813682667520,Shannon (O'Brien) Breymaier,1,0,2,0,"Chicago, IL","['winning', 'momsohard', 'redbone', 'BalancingOutThePhish']",284,405,1
50269,2020-03-04T14:22:25+00:00,"What a morning for Henry! His mere presence made one child cry and another laugh with joy, all in the span of two minutes. I get it. #AcademicTwitter #AcademicDog https://t.co/Q8eSBTUWUf",1235208984883273728,Margaret Echelbarger,0,0,10,0,"Chicago, IL","['AcademicTwitter', 'AcademicDog']",3395,815,1
55023,2020-03-04T02:54:54+00:00,"Absolutely incredible season for @LFHoops, such a joy to watch  all season long and I am so lucky to have been calling games for the past four years.  Thank you to all of the seniors for your commitment, and the fans, and as always, go Scouts.",1235035965388976135,Connor Clark,0,1,18,0,"Chicago, IL",,362,663,1
58042,2020-03-05T23:51:55+00:00,Congrats to the entire ESPN daily team! It’s a complete joy to wake up to a new sports story every day. Looking forward to the next 100+ https://t.co/4FnqWxBmn3,1235714691701379073,Katie Wienke,0,0,4,0,"Chicago, IL",,682,1359,1
59573,2020-03-05T22:11:48+00:00,"The best thing I’ve seen all day today is currently happening - this elder lady sitting across from me at the airport is crocheting, and she has the biggest grin on her face. Pure joy. I love it.",1235689496873701376,Tristan Ervin 🧢📸🎥,0,0,0,0,"Chicago, IL",,1016,746,1
59853,2020-03-05T21:51:21+00:00,"Last night I watched the @AOC documentary on Netflix and wept tears of joy. 

I have happy cried three times today just thinking about it. 

She is a legitimate hero and such an incredible inspiration.",1235684347648204800,Andy Herren,6,5,154,0,"Chicago, IL",,95242,884,1
61066,2020-03-05T20:24:14+00:00,"***SAVE THE DATE***
We look forward to having you join us for a JOY FEST on April 25th!
It's our 7th Annual TWP Conference! 
Info. coming SOON! https://t.co/XuzcnIb1An",1235662425283850260,Teachers Who Pray,0,3,1,0,"Chicago, IL",,377,135,1
62681,2020-03-05T18:33:43+00:00,Seeing my close friends pick up astrology — and GOOD astrology — is an immense joy,1235634613092904961,Drew Levanti,0,0,14,0,"Chicago, IL",,3808,735,1
63292,2020-03-05T17:53:44+00:00,@Ange_Amene I agree... A joy to follow!,1235624549577867264,NewDemocrat4Life,0,0,4,0,"Chicago, IL",,15788,1998,1
63383,2020-03-05T17:47:21+00:00,"At City Olive, the joy is not just about the wonderful assortment of products we carry, it is about the relationships we develop with our producers and importers around the globe. This winter we had to close for a… https://t.co/HgKitKoifQ",1235622945864761345,City Olive,0,0,0,0,"Chicago, IL",,815,300,1
64612,2020-03-05T16:34:02+00:00,"GET RAW THIS PURIM! Partnering with Chicago Raw on the menu, we bring you Raw Joy this Purim. Generate super rational joy for the whole year! 
With Music, tremendous Purim Feast, Costumes and raffles and the Magic… https://t.co/5H88bycEk2",1235604495733854208,Chabad of Downtown,0,0,0,0,"Chicago, IL",,556,291,1
64818,2020-03-05T16:20:44+00:00,"@gary_hensel Total Joy reading this!!!

#IAm
#JoyTrain 🥳",1235601147517267968,"PureEsperanza, NFP",0,2,2,0,"Chicago, IL","['IAm', 'JoyTrain']",2782,2459,1
70844,2020-03-05T03:05:54+00:00,"Today while canvassing: 
- a white woman explained my lived experience to me &amp; told me I was wrong about it. 🙄
- my state rep lied to me about being on recess. I know they’re in session. 
- I felt the real joy of working to get good people elected. #2020election https://t.co/w2mm5vRlLC",1235401119326785536,Jill Manrique 💁🏽‍♀️,0,0,3,0,"Skokie, IL",['2020election'],1062,2264,1
75207,2020-03-06T22:40:04+00:00,"Physique development. Physique improvement. Physique transformation. 

The joy comes from advancement not comparison.",1236058997276528643,Dr. James Schultz,1,0,7,0,"Chicago, IL",,8945,431,1
76328,2020-03-06T21:24:50+00:00,"@emrazz A wonderful member of @SistersofMercy named Sr. Joy saw my potential, set me up with a grant opportunity for training and a prof. volunteer position, and through her I learned a new trade which has led to an amazing new career.
The SOM are amazing, strong women, &amp; I love them!",1236040066285305858,🇺🇸Denise Du Vernay🏳️‍🌈,0,0,1,0,"Chicago, IL",,884,585,1
77968,2020-03-06T19:24:37+00:00,"Don’t be left out..#unique #gettingstronger #gettingready #gettingRaw this Purim!!!

GET RAW THIS PURIM! Partnering with Chicago Raw on the menu, we bring you Raw Joy this Purim. Generate super rational joy for the… https://t.co/VNimGhgRet",1236009811310981120,Chabad of Downtown,0,1,0,0,"Chicago, IL","['unique', 'gettingstronger', 'gettingready', 'gettingRaw']",556,291,1
79836,2020-03-06T17:25:05+00:00,#TheSecret #TheLawOfAttraction #Appreciation #Empowerment #Freedom #Joy #Love #Recruiter #MoneyWorks #FinancialWellness #instagram #instagood #instagramers @ Chicago Downtown https://t.co/51BDyd2UJ3,1235979729372672007,JAMES OWENS,0,0,1,0,"Chicago, IL","['TheSecret', 'TheLawOfAttraction', 'Appreciation', 'Empowerment', 'Freedom', 'Joy', 'Love', 'Recruiter', 'MoneyWorks', 'FinancialWellness', 'instagram', 'instagood', 'instagramers']",312,767,1
81000,2020-03-06T16:07:58+00:00,"Wear what brings you joy, fuck an opinion. Do you!",1235960320235130881,Brendaños,0,0,2,0,"Chicago, IL",,957,282,1
81379,2020-03-06T15:42:18+00:00,"Ask yourself this.  Have you ever seen Donald Trump laugh?  Even once?  Have you seen him take joy in another person’s unexpected cleverness or shared struggle? 

Not that you don’t already know what he is...but this encapsulates everything we know to be true.

@realDonaldTrump",1235953864056193024,Eric Robinson,0,0,1,0,"Chicago, IL",,404,408,1
81550,2020-03-06T15:30:42+00:00,@briantylercohen @yashar I remember watching this live as it happened in NY and my jaw dropped. I looked for this clip for years so I can watch on repeat. Thank you for this joy of a moment.,1235950945101635584,Alex Singh BLM,0,0,0,0,"Chicago, IL",,87,415,1
82790,2020-03-06T13:52:13+00:00,"@startrekcbs @Marina_Sirtis I thought Marina and Jonathan were comfort food for my soul on last night’s Picard episode. They were wonderful and the the charisma is still there in abundance. Troi, Picard, and Will hugging with such warmth and joy was certainly not acting!",1235926158753116160,Kent,0,0,1,0,"Chicago, IL",,65,544,1
83886,2020-03-06T09:38:21+00:00,anytime I feel a void I fill it with joy,1235862271395414021,🍯🐝,0,0,0,0,"East Side, Chicago",,287,240,1
83955,2020-03-06T08:52:54+00:00,"I’m going through my sc memories and all my pregnancy videos and i’m in literal tears. It’s amazing the joy a child can bring you 🥺 
I wish i could slow down time !",1235850836028211202,m i c k e y,0,0,21,0,"Chicago, IL",,1530,866,1
88471,2020-03-06T01:20:50+00:00,"#life #church #godisgood #mercy #christ #amen #truth #gospel #thereconnection #joy #trust #bibleverse #forgiveness #wisdom #buddhism #islam @ Chicago, Illinois https://t.co/zGA7sRgK1L",1235737067042353152,Coco Elysses,0,0,0,0,"Chicago, IL","['life', 'church', 'godisgood', 'mercy', 'christ', 'amen', 'truth', 'gospel', 'thereconnection', 'joy', 'trust', 'bibleverse', 'forgiveness', 'wisdom', 'buddhism', 'islam']",906,2216,1
88741,2020-03-06T01:03:28+00:00,"Yes, I'm supporting Bernie. But Warren deserved much better. And the fact that we're left with two old white guys doesn't bring me any joy. https://t.co/YfnDaIvONr",1235732695310897153,Greg Michie,1,1,14,0,"Chicago, IL",,5258,1063,1
88902,2020-03-06T00:52:29+00:00,This brings me joy. https://t.co/aLy5fGiKpm,1235729932518600704,Jake Hamilton,5,9,93,0,"Chicago, IL",,20113,3746,1
89494,2020-03-06T00:16:34+00:00,@corietjohnson @DraganaZ33 I actually spit water out laughing at this hahaha thank you for sharing this joy,1235720895953383424,James Rohaley,0,0,1,0,"Chicago, IL",,323,620,1
93877,2020-03-07T18:53:08+00:00,"God ‘s Blessings to you Dr Murdock for health, Joy peace. Love , Healing Mercies &amp; Grace.  In Jesus Name. Hallelujah. &amp; Amen https://t.co/B1VxBacETd",1236364275138125825,Lenora Sutton,0,0,0,0,"Harwood Heights, IL",,14,31,1
97570,2020-03-07T14:30:41+00:00,"@awalty94 what pure joy you are! Happy birthday, kid. I love you (almost) as much as Cookie Monster loves chocolate chippys!! 🍪 ❤️ listen to Devil In A New Dress and rock out today. You deserve it. 💿 https://t.co/BXeVGu18Wb",1236298227856674816,spooky J 👻,0,0,5,0,"Chicago, IL",,541,568,1
105186,2020-03-08T23:09:22+00:00,I hate it when a cruise ship docks at Staples Center #Joy #NorwegianJoy https://t.co/q3uZU9Fyia,1236791144782143488,𝓖𝓮𝓸𝓻𝓰𝓮 “𝓖𝓮𝓸”,0,0,0,0,"Chicago, IL","['Joy', 'NorwegianJoy']",737,2465,1
105954,2020-03-08T22:13:33+00:00,Everyone got boused last night 🥴 @ Joy District https://t.co/iOCilK8neY,1236777101555953664,𝙼𝙸𝙰,0,0,1,0,"Chicago, IL",,581,520,1
106114,2020-03-08T22:02:51+00:00,"Happy birthday MIN YOONGI You are the reason I smile everyday wish you happiness and joy💜LOVE YOU  😍💜😄
@BTS_twt  
#HappySUGAday
#HappyBirthdayYoongi
#OurKingSuga
#GeniusMinSUGA
#ShiningDayOfMinPD
#HBDSUGAItsARMY
#AyoSUGA
#ChickenDateWithSuga
#SugaOurBrightestStar https://t.co/0m6tNxmMCp",1236774406812315648,gaby💜⁷,0,0,1,0,"Chicago, IL","['HappySUGAday', 'HappyBirthdayYoongi', 'OurKingSuga', 'GeniusMinSUGA', 'ShiningDayOfMinPD', 'HBDSUGAItsARMY', 'AyoSUGA', 'ChickenDateWithSuga', 'SugaOurBrightestStar']",419,605,1
107052,2020-03-08T20:50:51+00:00,"Yesterday was the first time erick, mari, and me all facetimed in a hot min and the amount of joy it brought me :,) ugh i love them 🥺💞",1236756289604268032,jos,0,1,1,0,"Franklin Park, IL",,1103,830,1
107159,2020-03-08T20:42:52+00:00,Joy @ Replay Lakeview https://t.co/eXMehI310J,1236754280649981954,TIRED&GAY,0,0,2,0,"Chicago, IL",,3719,4617,1
108324,2020-03-08T19:14:50+00:00,The pure joy of small conference tournament champions and their fans gives me feelings. I love March.,1236732125661081602,Brian Miller,0,0,0,0,"Chicago, IL",,781,852,1
108850,2020-03-08T18:38:59+00:00,"Waking up alive, full of joy, and healthy, is such an underrated blessing.",1236723100512923648,What It Do DK ღ,0,0,1,0,"Chicago, IL",,692,711,1
110532,2020-03-08T16:44:20+00:00,On this #InternationalWomensDay please enjoy this video chock full of female friendship and joy. Thank you. https://t.co/sA9kjDSOsm,1236694248168345602,La Niña Fresa 🍓💁🏻‍♀️,0,1,6,0,"Chicago, IL",['InternationalWomensDay'],2034,995,1
112050,2020-03-08T14:36:38+00:00,"@JasonOverstreet She's done it like everything else, with grace and even joy.",1236662112392527872,"John ""mask-up"" Bachtell",0,0,0,0,"Chicago, IL",,1434,1957,1
112129,2020-03-08T14:29:35+00:00,"🚨 🚨 🚨 PRIORITY 1 SQUIRREL ALARM 🚨 🚨 🚨

Squirrel fans, I bring you tidings of great joy: Izen has given birth to pups! https://t.co/X2Sjk7InPS",1236660338097086465,Borja Sotomayor,1,4,22,2,"Chicago, IL",,2157,1489,1
112294,2020-03-08T14:11:36+00:00,"Dear @KingJames, it’s not ideal to have empty stands but as always the majority of fans will be at home cheering you to victory! I hope you play if there are restrictions because your talent will bring joy to an anxious nation &amp; brighten the day of a quarantined or ill fan. @NBA https://t.co/MfOnexMNNe",1236655812422098950,Dionne,0,0,1,0,"Chicago, IL",,1249,1363,1
112761,2020-03-08T13:10:10+00:00,I will never forgive Americans for depriving me the joy of watching Elizabeth Warren disembowel Trump on national tv 😔,1236640353261887488,Chef Micah Yaroch,3,2,69,0,"Chicago, IL",,8309,448,1
113337,2020-03-08T09:41:45+00:00,"I just love people. Everytime I take an Uber, everytime I serve a table, everytime I get the privilege of performing I fall more in love with us. It’s easy to be cynical, to cut off. Devote yourself to meeting someone new. Protect yourself. But say hello. Take joy in being here.",1236587904757116928,Mack Gordon,0,0,7,0,"Logan Square, Chicago",,976,465,1
114587,2020-03-08T05:29:45+00:00,"While walking through Evanston, I found the The American Toby Jug Museum. What a joy it was to view the largest collection of Toby Jugs in the world right in Evanston. Such beautiful &amp; diverse artwork spanning hundreds of years! 🍺 #TheThingsYouFindInEvanston #TobyJug #Evanston https://t.co/Yk4Dgl9toq",1236524484187881472,RAL Graphic Designs,0,0,0,0,American Toby Jug Museum,"['TheThingsYouFindInEvanston', 'TobyJug', 'Evanston']",459,2797,1
118469,2020-03-08T00:12:16+00:00,"It gives me the greatest pleasure to celebrate the news: Birmingham Poetry Review winning the 2020 Small Press Publisher award at @awpwriter AWP. Congrats to Adam Vines &amp; my special favorite/@NorthwesternUP  author with a forthcoming book, Gregory Fraser, in all this joy!🥰 https://t.co/OCrZW8EmWS",1236444589134921728,parneshia jones,0,2,23,0,"Evanston, IL",,1978,811,1
122318,2020-03-09T19:18:07+00:00,@kathytpham @Kennedy_School @zoom_us Love that this is a solution working for y’all! I work remote and have the joy of remote tech like @zoom_us to use,1237095338873364480,"Loooorena ""La 🐯 Tigresa” @ los Cosmos",0,0,1,0,"Chicago, IL",,7659,4658,1
124161,2020-03-09T16:55:31+00:00,I’m a Provider of Devine Joy,1237059452093808644,I  C O N,0,0,0,0,"Chicago, IL",,3084,2813,1
125444,2020-03-09T15:10:51+00:00,"As your understanding of this expands, you will experience the Presence of Joy that lives in you... your #IAm ✨💜✨

#JoyTrain
#ShineOn
#pureesperanza 🌎💫 https://t.co/iDv7aF5Lwh",1237033113894748161,"PureEsperanza, NFP",0,1,2,0,"Chicago, IL","['IAm', 'JoyTrain', 'ShineOn', 'pureesperanza']",2782,2459,1
126559,2020-03-09T13:42:15+00:00,"What a joy it is to see Lane + Nick’s beautiful wedding featured @stylemepretty 💕 From the couple’s love story to their exceptional family, friends &amp; all of the wedding “friendors” who came together, it was a magical… https://t.co/2AEWlFi8N0",1237010814369968128,Brianne Garritano & Marquette Avenue Events,0,0,0,0,"Chicago, IL",,192,342,1
129193,2020-03-09T04:06:22+00:00,Happy birthday to our sweet Leo!! We love you sooo much and you bring much joy to all of our lives. You are such a blessing. Happy 20th birthday baby. https://t.co/glC2MMrPwQ,1236865887170412545,Laura Gomez,0,0,3,0,"Chicago, IL",,95,338,1
130100,2020-03-09T02:53:54+00:00,"chicago was  i n c r e d i b l e  💖

it was such a gorgeous city that offered a beautiful experience. i will always remember this trip with such unsurpassable joy! thank you @iylablue for another AMAZING show, the… https://t.co/36okeWdta8",1236847652735717376,𝕔𝕙𝕒𝕤𝕖 ⛈,0,0,2,0,"Chicago, IL",,93,178,1
