,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
180110,2021-07-20T22:15:57+00:00,@kimhatestrump 🤦‍♀️. Doesn’t it just blow your mind that he’s a paid US government official?,1417609250126417920,Patricia Yamane,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,30908,31804,0
200751,2021-07-21T00:10:05+00:00,@JulieBoettche16 Thanka,1417637969436024836,Gabriel D. Silva Fire Nagy!,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1820,2100,0
135979,2021-07-15T17:35:15+00:00,"Lunchtime Listen: Air Supply, Lost In Love. One of the first albums I had as a preteen. Crazy how after all these years the lyrics just come flying back while listening. #music #lunch #lunchtime #rediscoveringmusic #airsupply #lostinlove #80s https://t.co/Dp3vD5YwF7",1415726670435262466,Robbie,0,0,0,0,"[-87.9203352, 41.911259]","Franklin Park, IL","['music', 'lunch', 'lunchtime', 'rediscoveringmusic', 'airsupply', 'lostinlove', '80s']",118,331,0
26596,2021-07-03T04:25:29+00:00,I was deadass in buffalo wings and rings crying when this happened 🤣,1411179261969448964,teawhy,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,869,870,0
272295,2021-07-29T21:53:48+00:00,Lol! https://t.co/fOOZFkegfm,1420865165197783045,Gabriel D. Silva Fire Nagy!,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,1820,2101,0
234313,2021-07-25T18:20:45+00:00,Someone has to date me eventually right? Lbvs,1419361998291324938,.,1,0,10,0,"[-87.940033, 41.644102]","Chicago, IL",0,1286,2565,0
295193,2021-07-30T01:13:52+00:00,Shoutout @NukeSquad @TheBoiSantana @Swagg @JSmoothHD @GDbooya !!! Wish I coulda got the white shorts or gray hoodie but ay we lit 🤟🏿🔥☢️☢️☢️ https://t.co/0aQedGzRB1,1420915511886495746,Marty,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,952,1179,0
221214,2021-07-23T01:30:08+00:00,4918 West Concord Place https://t.co/pUgiNeqjNq,1418382890388312065,every lot chicago,0,0,4,0,"[-87.75007, 41.91075]","Chicago, IL",0,4880,4,0
180628,2021-07-20T21:16:03+00:00,Ariana Grande 34+35 (Official Live Performance) Reaction https://t.co/qR9M9LzuIo via @YouTube,1417594173918572544,Its the POP for Me,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,146,315,0
3863,2021-07-01T16:54:43+00:00,@ChiSquatch @JoyceHutchens3 Interesting results of the study and I guess not too surprising!,1410643036581896198,🖤❤️💙,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,3770,3471,0
94074,2021-07-10T00:45:37+00:00,@Kentaroxx83 Def not true. Shot on Kodak TriX 400 no edits https://t.co/z8oMC2ezG6,1413660645426438144,Craig S Hensel,0,0,6,0,"[-87.940033, 41.644102]","Chicago, IL",0,1353,720,0
164900,2021-07-18T16:07:20+00:00,I’m spamming the hell out of this if that happens.  https://t.co/vojDvIRu5w https://t.co/qaDvdTymYL,1416791709497839624,Major BS 🎸🎵⚾️,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1364,4944,0
238232,2021-07-25T04:16:54+00:00,@MrStickers208 That bike is 100% uninsurable. No chance parts exist.,1419149636993011713,ShaZam,0,0,1,0,"[-87.918968, 41.8332198]","Westchester, IL",0,38,743,0
131989,2021-07-14T01:14:17+00:00,Annnnnnnnnnnnnnnd it’s gone https://t.co/IDU7bI2NSJ,1415117411741798401,Zyos,0,0,0,0,"[-87.733451, 42.0191507]","Evanston, IL",0,168,784,0
228481,2021-07-24T04:57:22+00:00,@chicagobars @HaymarketBeer #cleetusville,1418797433975361536,effess3,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",['cleetusville'],232,206,0
11254,2021-07-02T23:00:17+00:00,"This new billionaire space race? Yeah, not the space race I’d been hoping for. This is the off brand, high fructose corn syrup filled space race.",1411097423779401733,David Ben Eleazar 🟣,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,426,1390,0
276302,2021-07-29T15:56:50+00:00,@nbcchicago last day I'm riding @metraBNSF really felt uncomfortable. Full train for the Cubs game. Counted less than 10 masks https://t.co/rqJgWhITWV,1420775332060274688,Christopher Ross,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,777,1474,0
192156,2021-07-21T18:43:51+00:00,"Our system of economics criminalizes people for trying to find a place to call home when housing is one of the most expensive assets in our society and, despite being a necessity, is bought and sold as a luxury good. Oh, and public defenders enforce it all.

Sick. https://t.co/GGhj5Qi2x9",1417918261585399811,Tom Seiple (He/Him),0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,589,628,0
88512,2021-07-10T17:25:25+00:00,Serious people boring as hell,1413912257151610884,E ER E ER SOUNDADABED,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,469,258,0
201664,2021-07-22T22:37:24+00:00,All of Fabis gifts are pink 💕,1418339420873269250,🥐,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,1660,1341,0
66418,2021-07-08T21:20:03+00:00,@Scallions13 🙏❤🎶📝,1413246528655872001,Ecstatic Manoeuvres in the Dark,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1644,3429,0
140971,2021-07-15T01:59:07+00:00,Spotted this beauty during my walk this evening 🌻🌻🌻 https://t.co/S53DqtqAUh,1415491083094700040,Кристина (she/her) 🧚🏽‍♀🎭💗,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,119,2163,0
